ID,UserID,Department,UserRole,Connection,Timestamp,AccessLevel,AccessDuration,DeviceID,PatientID,IsAccessFail,IsSensitive,VisitDepartment
384911,USR_073,DPT_003,Nurse,OnSite,2024-01-02 20:18:00,delete,131,DVC_004,PTN_07888,0,0,DPT_003
196402,USR_073,DPT_004,Nurse,OnSite,2024-01-02 20:18:00,modify,223,DVC_157,PTN_07888,0,0,DPT_004
217403,USR_073,DPT_004,Nurse,OnSite,2024-01-02 20:18:00,modify,281,DVC_060,PTN_07888,0,0,DPT_004
438143,USR_073,DPT_8,Nurse,OnSite,2024-01-02 20:18:00,modify,251,DVC_118,PTN_07888,0,0,DPT_002
15080,USR_073,DPT_004,Nurse,OnSite,2024-01-02 20:18:00,modify,163,DVC_020,PTN_07888,0,0,DPT_004
66845,USR_073,DPT_010,Nurse,OnSite,2024-01-02 20:18:00,read,295,DVC_077,PTN_07888,0,0,DPT_010
463206,USR_073,DPT_005,Nurse,OnSite,2024-01-02 20:18:00,delete,228,DVC_125,PTN_07888,0,0,DPT_005
280263,USR_073,DPT_002,Nurse,OnSite,2024-01-02 20:18:00,read,287,DVC_182,PTN_07888,0,0,DPT_002
184598,USR_073,DPT_003,Nurse,OnSite,2024-01-02 20:18:00,read,186,DVC_051,PTN_07888,0,0,DPT_003
359891,USR_073,DPT_5,Nurse,OnSite,2024-01-02 20:18:00,read,258,DVC_053,PTN_07888,0,0,DPT_006
265244,USR_073,DPT_8,Nurse,OnSite,2024-01-02 20:18:00,read,177,DVC_068,PTN_07888,0,0,DPT_003
422198,USR_073,DPT_007,Nurse,OnSite,2024-01-02 20:18:00,read,189,DVC_111,PTN_07888,0,0,DPT_007
188100,USR_073,DPT_002,Nurse,OnSite,2024-01-02 20:18:00,read,202,DVC_187,PTN_07888,0,0,DPT_002
481864,USR_073,DPT_005,Nurse,OnSite,2024-01-02 20:18:00,read,296,DVC_123,PTN_07888,0,0,DPT_005
327334,USR_073,DPT_005,Nurse,OnSite,2024-01-02 20:18:00,read,146,DVC_004,PTN_07888,0,0,DPT_005
277564,USR_073,DPT_001,Nurse,OnSite,2024-01-02 20:18:00,write,281,DVC_093,PTN_07888,0,0,DPT_001
184659,USR_073,DPT_5,Nurse,OnSite,2024-01-02 20:18:00,read,187,DVC_165,PTN_07888,0,0,DPT_007
9902,USR_073,DPT_001,Nurse,OnSite,2024-01-02 20:18:00,read,137,DVC_081,PTN_07888,0,0,DPT_001
315225,USR_073,DPT_5,Nurse,OnSite,2024-01-02 20:18:00,read,162,DVC_094,PTN_07888,0,0,DPT_002
328133,USR_073,DPT_004,Nurse,OnSite,2024-01-02 20:18:00,read,194,DVC_080,PTN_07888,0,0,DPT_004
181345,USR_073,DPT_007,Nurse,OnSite,2024-01-02 20:18:00,write,297,DVC_015,PTN_07888,0,0,DPT_007
152576,USR_073,DPT_006,Nurse,OnSite,2024-01-02 20:18:00,write,207,DVC_097,PTN_07888,0,0,DPT_006
287787,USR_073,DPT_001,Nurse,OnSite,2024-01-02 20:18:00,write,217,DVC_131,PTN_07888,0,0,DPT_001
5549,USR_073,DPT_005,Nurse,OnSite,2024-01-02 20:18:00,read,186,DVC_065,PTN_07888,0,0,DPT_005
3996,USR_073,DPT_5,Nurse,OnSite,2024-01-02 20:18:00,read,223,DVC_115,PTN_07888,0,0,DPT_008
220409,USR_073,DPT_009,Nurse,OnSite,2024-01-02 20:18:00,read,142,DVC_058,PTN_07888,0,0,DPT_009
183176,USR_073,DPT_010,Nurse,OnSite,2024-01-02 20:18:00,delete,216,DVC_028,PTN_07888,0,0,DPT_010
